Date,Rented Bike Count,Hour,Temperature(Celsius),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(Celsius),Solar Radiation (MJ/m2),Rainfall(mm),Seasons,Holiday,Functioning Day
283,941,23,21.2,56,2.5,2000,12,0,0,2,0,1
284,792,0,20.7,57,1.8,2000,11.8,0,0,2,0,1
284,487,1,20.5,58,1.7,2000,11.9,0,0,2,0,1
284,332,2,20,59,1.5,2000,11.7,0,0,2,0,1
284,176,3,19.7,60,1.9,2000,11.7,0,0,2,0,1
284,188,4,19.4,61,1.6,2000,11.6,0,0,2,0,1
284,226,5,19.1,62,1.6,2000,11.6,0,0,2,0,1
284,691,6,18.7,64,0.9,2000,11.7,0,0,2,0,1
284,1463,7,18.9,63,1.8,2000,11.6,0.09,0,2,0,1
284,2278,8,20.1,57,1.6,2000,11.3,0.73,0,2,0,1
284,1125,9,22.3,52,1.9,2000,11.9,1.43,0,2,0,1
284,862,10,24,47,1.6,1996,11.9,2.08,0,2,0,1
284,934,11,25.3,44,1.2,1948,12.1,2.59,0,2,0,1
284,1095,12,26.7,40,1.4,2000,11.9,2.92,0,2,0,1
284,1057,13,27.1,38,1.7,2000,11.5,2.56,0,2,0,1
284,1064,14,27.8,37,1.4,1983,11.7,2.67,0,2,0,1
284,1249,15,27.6,38,1.4,2000,11.9,2.09,0,2,0,1
284,1467,16,27.5,39,1.5,2000,12.3,1.46,0,2,0,1
284,2147,17,26.6,40,1.4,2000,11.8,0.69,0,2,0,1
284,3298,18,25.9,42,1.1,2000,11.9,0.48,0,2,0,1
284,2518,19,24.4,47,2,2000,12.3,0.05,0,2,0,1
284,2240,20,23.4,48,1.8,2000,11.7,0,0,2,0,1
284,2090,21,22.5,48,1.4,2000,10.9,0,0,2,0,1
284,1779,22,21.7,50,1.6,2000,10.8,0,0,2,0,1
284,1223,23,20.8,51,1.7,2000,10.2,0,0,2,0,1
285,910,0,20.1,52,1.5,2000,9.9,0,0,2,0,1
285,662,1,19.5,52,1.3,2000,9.3,0,0,2,0,1
285,435,2,18.9,52,1.1,2000,8.8,0,0,2,0,1
285,261,3,18.2,52,1.5,2000,8.1,0,0,2,0,1
285,193,4,17.7,52,1.5,2000,7.7,0,0,2,0,1
285,258,5,17.2,54,1.3,2000,7.7,0,0,2,0,1
285,678,6,17,55,1.2,2000,7.8,0,0,2,0,1
285,1556,7,16.9,55,1.4,2000,7.7,0.07,0,2,0,1
285,2369,8,17.8,53,1.4,2000,8,0.51,0,2,0,1
285,1234,9,19.8,49,1.9,2000,8.7,1.24,0,2,0,1
285,922,10,21.9,43,1.1,2000,8.7,1.89,0,2,0,1
285,1012,11,23.7,40,2,2000,9.2,2.6,0,2,0,1
285,1192,12,24.5,40,1.3,1973,10,2.64,0,2,0,1
285,1102,13,25.7,40,2.2,1997,11,2.98,0,2,0,1
285,1115,14,25.8,37,1.5,1995,9.9,2.22,0,2,0,1
285,1222,15,26,40,1.9,2000,11.3,1.53,0,2,0,1
285,1527,16,25.5,44,1.4,2000,12.3,1,0,2,0,1
285,2171,17,25.4,44,1.2,2000,12.2,0.84,0,2,0,1
285,3222,18,24.7,45,0.7,2000,11.9,0.3,0,2,0,1
285,2455,19,23.7,49,1.8,2000,12.3,0.03,0,2,0,1
285,2072,20,22.9,48,1.2,2000,11.2,0,0,2,0,1
285,2018,21,22.2,50,1.3,2000,11.2,0,0,2,0,1
285,1868,22,21.6,52,1.9,2000,11.3,0,0,2,0,1
285,1240,23,20.9,53,1.8,2000,10.9,0,0,2,0,1
286,949,0,20.2,54,1.2,2000,10.5,0,0,2,0,1
286,691,1,19.6,56,1.2,2000,10.5,0,0,2,0,1
286,462,2,19,56,0.9,2000,10,0,0,2,0,1
286,297,3,18.4,57,1.3,2000,9.7,0,0,2,0,1
286,215,4,18,59,1.5,2000,9.8,0,0,2,0,1
286,241,5,17.5,60,1.6,2000,9.6,0,0,2,0,1
286,656,6,17,63,1.3,2000,9.8,0,0,2,0,1
286,1551,7,16.8,61,1.3,2000,9.2,0.06,0,2,0,1
286,2391,8,18.2,56,1.5,1994,9.2,0.62,0,2,0,1
286,1234,9,20.8,48,1.1,2000,9.3,1.38,0,2,0,1
286,923,10,22.7,45,1.5,2000,10.1,2.08,0,2,0,1
286,1017,11,24.8,44,2.1,1955,11.7,2.55,0,2,0,1
286,1165,12,26.3,44,1.2,1966,13,2.91,0,2,0,1
286,1066,13,26.8,45,1.8,1984,13.8,2.6,0,2,0,1
286,1087,14,26.9,45,1.6,2000,13.9,2.27,0,2,0,1
286,1251,15,27.7,41,1.6,1969,13.2,1.98,0,2,0,1
286,1494,16,27.8,42,1.7,1974,13.7,1.98,0,2,0,1
286,2129,17,27.8,41,1.9,1999,13.3,1.27,0,2,0,1
286,3256,18,27,44,1.4,2000,13.6,0.62,0,2,0,1
286,2443,19,25.4,50,0.6,2000,14.2,0.07,0,2,0,1
286,2146,20,24,56,0.5,1890,14.6,0,0,2,0,1
286,2012,21,23.2,57,1.1,2000,14.2,0,0,2,0,1
286,1824,22,22.6,60,1,2000,14.4,0,0,2,0,1
286,1309,23,22.2,62,0.8,2000,14.5,0,0,2,0,1
287,968,0,21.9,62,1,1822,14.2,0,0,2,0,1
287,736,1,21.5,65,1,2000,14.6,0,0,2,0,1
287,437,2,21.2,66,0.8,2000,14.5,0,0,2,0,1
287,304,3,20.9,68,1.7,2000,14.7,0,0,2,0,1
287,240,4,20.7,69,1.3,2000,14.8,0,0,2,0,1
287,248,5,20.5,70,1.2,2000,14.8,0,0,2,0,1
287,655,6,20.3,71,1.6,2000,14.8,0,0,2,0,1
287,1448,7,20.5,69,1.4,2000,14.6,0.03,0,2,0,1
287,2329,8,20.9,68,1.3,2000,14.7,0.18,0,2,0,1
287,1322,9,21.8,64,1.6,2000,14.6,0.52,0,2,0,1
287,915,10,22.7,61,0.9,2000,14.7,0.82,0,2,0,1
287,972,11,23.5,61,1.2,2000,15.5,0.95,0,2,0,1
287,1119,12,24.3,59,1.5,2000,15.7,1.12,0,2,0,1
287,1014,13,25.1,56,2,1964,15.6,1.41,0,2,0,1
287,1097,14,27.2,49,1.5,1945,15.5,2.54,0,2,0,1
287,1200,15,27.8,49,1.4,1963,16.1,1.97,0,2,0,1
287,1436,16,28.2,48,1.4,1995,16.1,1.7,0,2,0,1
287,2021,17,27.9,51,1.4,2000,16.8,1.19,0,2,0,1
287,3146,18,26.7,56,1.8,2000,17.1,0.47,0,2,0,1
287,2365,19,25.4,61,0.6,2000,17.3,0.03,0,2,0,1
287,2003,20,24.6,62,0.9,2000,16.8,0,0,2,0,1
287,2000,21,23.8,67,0.6,2000,17.2,0,0,2,0,1
287,1713,22,22.8,70,1,2000,17,0,0,2,0,1
287,1303,23,22.4,73,0.3,1980,17.3,0,0,2,0,1
288,971,0,22.1,74,1.1,1962,17.2,0,0,2,0,1
288,775,1,21.6,75,1.1,1671,16.9,0,0,2,0,1
288,482,2,21.3,75,1.1,2000,16.6,0,0,2,0,1
288,349,3,21,76,0.7,1995,16.6,0,0,2,0,1
288,223,4,20.7,76,1,2000,16.3,0,0,2,0,1
288,249,5,20.7,77,0.9,2000,16.5,0,0,2,0,1
288,644,6,20.4,78,1,2000,16.4,0,0,2,0,1
288,1456,7,20.5,76,1.3,2000,16.1,0.06,0,2,0,1
288,2253,8,21.4,70,1.5,1986,15.6,0.38,0,2,0,1
288,1201,9,22.3,69,1.3,2000,16.3,0.61,0,2,0,1
288,936,10,23.3,65,1.4,1996,16.3,0.76,0,2,0,1
288,982,11,24,64,1.3,2000,16.7,0.95,0,2,0,1
288,1088,12,25.3,56,1.2,1960,15.8,1.35,0,2,0,1
288,1155,13,26.4,57,1.2,2000,17.1,1.8,0,2,0,1
288,1199,14,26.3,58,1.5,1986,17.3,1.37,0,2,0,1
288,1347,15,26.6,55,1.8,2000,16.8,1.1,0,2,0,1
288,1503,16,26.3,57,1.6,2000,17,0.72,0,2,0,1
288,2059,17,25.9,56,1.7,2000,16.4,0.42,0,2,0,1
288,2826,18,25.7,57,1.5,2000,16.5,0.24,0,2,0,1
288,1996,19,25.3,60,1.2,2000,16.9,0.04,0,2,0,1
288,1869,20,25,61,1.1,2000,16.9,0,0,2,0,1
288,1259,21,24.7,61,1.6,2000,16.6,0,0,2,0,1
288,567,22,24,73,2.1,1541,18.8,0,0,2,0,1
288,810,23,22.3,87,1.1,1810,20,0,0.5,2,0,1
289,906,0,21.8,83,1.5,2000,18.7,0,0,2,0,1
289,881,1,21.8,79,1.4,2000,17.9,0,0,2,0,1
289,580,2,21.7,78,1,2000,17.6,0,0,2,0,1
289,302,3,21.6,80,1.2,2000,17.9,0,0,2,0,1
289,234,4,21.2,83,0.6,2000,18.1,0,0.1,2,0,1
289,169,5,21.1,82,0.8,2000,17.8,0,0,2,0,1
289,272,6,21,84,0.9,2000,18.1,0,0.1,2,0,1
289,453,7,21.2,84,0.3,2000,18.3,0.05,0,2,0,1
289,829,8,21.7,78,0.3,2000,17.6,0.21,0,2,0,1
289,934,9,22.7,72,1.2,2000,17.3,0.59,0,2,0,1
289,1017,10,24.4,65,1.6,1972,17.3,1.42,0,2,0,1
289,1212,11,25.2,64,1.2,1938,17.8,1.31,0,2,0,1
289,1284,12,25.4,63,0.9,2000,17.8,1.01,0,2,0,1
289,1465,13,25.8,65,1,1996,18.7,1.12,0,2,0,1
289,1474,14,25.7,67,1.2,2000,19.1,0.9,0,2,0,1
289,1077,15,25.2,71,0.2,2000,19.5,0.41,0,2,0,1
289,1273,16,24.4,74,0.6,1996,19.4,0.13,0,2,0,1
289,1474,17,24.4,75,0.6,2000,19.6,0.17,0,2,0,1
289,1566,18,24.2,76,1.2,2000,19.6,0.12,0,2,0,1
289,1578,19,23.8,78,2.2,1991,19.7,0,0,2,0,1
289,1613,20,23.5,80,1.7,1621,19.8,0,0,2,0,1
289,1710,21,23.3,80,0.7,1877,19.6,0,0,2,0,1
289,1566,22,23.1,79,0.6,1891,19.2,0,0,2,0,1
289,1210,23,22.9,81,0.9,1550,19.4,0,0,2,0,1
290,1014,0,22.8,82,1.5,935,19.5,0,0,2,0,1
290,764,1,22.8,84,0.9,827,19.9,0,0,2,0,1
290,432,2,22.8,85,0.8,708,20.1,0,0,2,0,1
290,258,3,22.6,89,0.6,578,20.6,0,0.2,2,0,1
290,188,4,22.5,89,0.7,444,20.5,0,0.3,2,0,1
290,123,5,22.2,90,1.4,514,20.4,0,0,2,0,1
290,137,6,22,90,1.3,471,20.2,0,0,2,0,1
290,258,7,21.9,95,1.3,424,21,0.02,0,2,0,1
290,464,8,21.9,88,1.6,601,19.8,0.17,0,2,0,1
290,725,9,22.3,84,1.9,751,19.4,0.47,0,2,0,1
290,813,10,22.9,74,1.3,1162,18,0.84,0,2,0,1
290,1014,11,23.4,61,2.1,1964,15.4,0.91,0,2,0,1
290,989,12,23.7,64,1.9,1474,16.4,0.79,0,2,0,1
290,754,13,23.6,66,2.1,1689,16.8,0.87,0,2,0,1
290,409,14,23.4,72,2.2,682,18,0.73,0,2,0,1
290,222,15,23.2,83,1.5,349,20.1,0.77,0.5,2,0,1
290,142,16,22.5,86,2.5,342,20,0.47,0,2,0,1
290,322,17,22,89,2.2,285,20,0.21,1,2,0,1
290,520,18,21.5,89,3,350,19.6,0.18,0,2,0,1
290,852,19,21.2,87,2.7,479,18.9,0.01,0,2,0,1
290,1073,20,21.1,88,1.7,404,19,0,0,2,0,1
290,1146,21,21.2,88,1.7,373,19.1,0,0,2,0,1
290,988,22,21.4,87,2.4,540,19.1,0,0,2,0,1
290,571,23,21.3,80,2.6,1203,17.7,0,0,2,0,1
291,531,0,21,82,1.8,958,17.8,0,0,2,0,1
291,337,1,20.5,73,1.9,1693,15.4,0,0,2,0,1
291,227,2,20.3,81,1.9,1234,16.9,0,0.1,2,0,1
291,186,3,20.2,82,1.4,1202,17,0,0,2,0,1
291,160,4,20,81,2,1313,16.6,0,0,2,0,1
291,246,5,19.4,84,1.6,1252,16.6,0,0,2,0,1
291,625,6,18.8,88,1.2,798,16.7,0,0,2,0,1
291,1487,7,18.5,88,1.4,695,16.4,0.08,0,2,0,1
291,2276,8,18.9,77,0.6,1109,14.7,0.56,0,2,0,1
291,1185,9,20.5,66,1.1,1711,13.9,1.12,0,2,0,1
291,868,10,21.7,60,1.7,1540,13.5,1.44,0,2,0,1
291,954,11,23.8,54,2.1,1626,13.9,2.55,0,2,0,1
291,1083,12,25.2,50,1.7,1710,14,2.83,0,2,0,1
291,1069,13,25.6,50,3.8,1876,14.3,2.82,0,2,0,1
291,1092,14,26.7,40,3.3,1822,11.9,2.8,0,2,0,1
291,1207,15,27.4,33,2.7,1955,9.6,2.5,0,2,0,1
291,1445,16,27.6,37,2.8,1935,11.5,1.9,0,2,0,1
291,2056,17,27.3,43,2.6,2000,13.6,1.25,0,2,0,1
291,3277,18,25.3,56,2.8,1992,15.8,0.54,0,2,0,1
291,2489,19,23,63,3.1,2000,15.5,0.03,0,2,0,1
291,2232,20,21.9,65,2.5,1986,15,0,0,2,0,1
291,2100,21,21.3,66,2.3,1989,14.6,0,0,2,0,1
291,1865,22,20.8,65,0.9,2000,13.9,0,0,2,0,1
291,1293,23,20.2,68,1.2,1963,14,0,0,2,0,1
292,0,0,19.5,73,1.2,1916,14.5,0,0,2,0,0
292,0,1,19.3,71,0.4,1912,13.9,0,0,2,0,0
292,0,2,18.8,74,0.2,1866,14,0,0,2,0,0
292,0,3,18.7,76,0.5,1916,14.3,0,0,2,0,0
292,0,4,18.3,78,0.4,1906,14.3,0,0,2,0,0
292,0,5,17.9,77,0.5,1658,13.8,0,0,2,0,0
292,0,6,17.7,77,0.2,1757,13.6,0,0,2,0,0
292,0,7,17.8,76,0.5,1729,13.5,0.08,0,2,0,0
292,0,8,18.7,73,0.9,1501,13.7,0.34,0,2,0,0
292,0,9,20.8,64,1.1,1205,13.7,1.13,0,2,0,0
292,0,10,22.7,54,1,1619,12.9,1.74,0,2,0,0
292,0,11,24.1,46,2.1,1678,11.7,2.03,0,2,0,0
292,0,12,24.7,43,1.8,1809,11.2,1.75,0,2,0,0
292,0,13,25.6,40,2.5,1704,10.9,2.18,0,2,0,0
292,0,14,26.1,37,2.3,1749,10.2,1.92,0,2,0,0
292,0,15,26.1,43,2.8,1785,12.5,1.62,0,2,0,0
292,0,16,26.4,34,2.5,1953,9.2,1.6,0,2,0,0
292,0,17,25.5,38,2.9,1997,10.1,0.92,0,2,0,0
292,0,18,24.8,48,1.4,2000,13,0.51,0,2,0,0
292,0,19,23.2,57,2.2,2000,14.2,0.03,0,2,0,0
292,0,20,22.6,58,1.4,2000,13.9,0,0,2,0,0
292,0,21,22.1,61,1.5,2000,14.2,0,0,2,0,0
292,0,22,21.8,65,0.3,2000,14.9,0,0,2,0,0
292,0,23,21.2,69,1.3,1999,15.2,0,0,2,0,0
293,0,0,21,66,0.4,2000,14.3,0,0,2,0,0
293,0,1,20.5,64,0.4,2000,13.4,0,0,2,0,0
293,0,2,20,70,0.2,2000,14.3,0,0,2,0,0
293,0,3,19.7,70,0.5,2000,14,0,0,2,0,0
293,0,4,19.5,70,0.5,2000,13.8,0,0,2,0,0
293,0,5,19.3,73,0.9,1782,14.3,0,0,2,0,0
293,0,6,19,76,0.3,1488,14.6,0,0,2,0,0
293,0,7,19,74,0.8,1650,14.2,0.03,0,2,0,0
293,0,8,19.8,71,1.1,1534,14.3,0.26,0,2,0,0
293,0,9,21.5,61,0.8,1774,13.6,0.92,0,2,0,0
293,0,10,22.9,59,1.1,1819,14.4,1.49,0,2,0,0
293,0,11,23.6,55,0.6,1723,14,1.01,0,2,0,0
293,0,12,24.9,51,1.2,1619,14,1.56,0,2,0,0
293,0,13,26.5,39,1.7,1560,11.4,2.15,0,2,0,0
293,0,14,26.1,40,1.2,1840,11.4,1.21,0,2,0,0
293,0,15,25.9,39,1.4,1836,10.8,0.9,0,2,0,0
293,0,16,25.6,41,1.2,1594,11.3,0.65,0,2,0,0
293,0,17,25,44,1.3,1883,11.8,0.36,0,2,0,0
293,0,18,24,55,2.2,1691,14.3,0.12,0,2,0,0
293,0,19,23.5,58,0.4,1836,14.7,0,0,2,0,0
293,0,20,22.6,67,0.3,1737,16.1,0,0,2,0,0
293,0,21,21.7,63,1.8,1078,14.3,0,0.1,2,0,0
293,0,22,20.9,71,1.6,1057,15.4,0,0.1,2,0,0
293,0,23,20.4,57,0.9,2000,11.5,0,0,2,0,0
294,886,0,20.1,58,0.3,2000,11.5,0,0,2,0,1
294,761,1,20,59,1.1,1999,11.7,0,0,2,0,1
294,524,2,19.9,64,1.5,1755,12.8,0,0,2,0,1
294,294,3,19.6,72,1.7,1140,14.4,0,0,2,0,1
294,241,4,19.6,74,1.4,847,14.8,0,0,2,0,1
294,137,5,19.5,74,1.8,1421,14.7,0,0,2,0,1
294,47,6,18.8,85,1.4,412,16.2,0,0.5,2,0,1
294,130,7,18,95,1.6,375,17.1,0,1.5,2,0,1
294,299,8,18,91,1.3,896,16.5,0.11,0.5,2,0,1
294,89,9,18.2,93,1.4,572,17,0.18,1,2,0,1
294,87,10,18.4,91,1.2,394,16.8,0.25,0.5,2,0,1
294,111,11,18.8,95,1.5,597,17.9,0.46,0,2,0,1
294,180,12,19,91,1.7,965,17.4,0.67,0.5,2,0,1
294,301,13,18.9,89,2.6,586,17,0.58,0,2,0,1
294,573,14,19.3,83,2.3,2000,16.3,0.83,0.5,2,0,1
294,696,15,19.4,79,1.4,2000,15.6,0.33,0,2,0,1
294,912,16,19.5,75,2.1,2000,14.9,0.38,0,2,0,1
294,1290,17,19.3,76,2.1,2000,14.9,0.21,0,2,0,1
294,1786,18,19.1,77,2.5,2000,14.9,0.08,0,2,0,1
294,1272,19,18.9,78,2.2,2000,14.9,0,0,2,0,1
294,898,20,19.1,77,2.2,1834,14.9,0,0,2,0,1
294,784,21,18.7,84,2.7,1744,15.9,0,0,2,0,1
294,1049,22,18.4,85,2.1,1772,15.8,0,0,2,0,1
294,935,23,18.7,80,1.7,2000,15.1,0,0,2,0,1
295,809,0,18.9,78,2.1,2000,14.9,0,0,2,0,1
295,674,1,19,78,1.6,2000,15,0,0,2,0,1
295,122,2,19.1,78,1.3,2000,15.1,0,0,2,0,1
295,28,3,18.5,88,1.2,659,16.4,0,1.5,2,0,1
295,24,4,17.9,95,1.7,1298,17,0,2.5,2,0,1
295,24,5,17.8,93,1.8,2000,16.6,0,0.5,2,0,1
295,23,6,17.6,95,1.7,974,16.7,0,1.5,2,0,1
295,45,7,17.6,96,1.7,310,16.9,0,5,2,0,1
295,127,8,17.8,97,2,1284,17.3,0.09,4,2,0,1
295,47,9,18.2,96,1.3,1251,17.5,0.21,1,2,0,1
295,78,10,18.4,96,2,1124,17.7,0.32,1,2,0,1
295,98,11,18.9,91,1.8,1938,17.3,0.64,0.5,2,0,1
295,143,12,19.1,91,2,1971,17.5,0.63,0,2,0,1
295,600,13,19.8,88,0.9,1796,17.7,0.65,0,2,0,1
295,972,14,21.4,76,1.4,2000,16.9,1.5,0.5,2,0,1
295,1288,15,21.8,76,1.4,2000,17.3,1.2,0,2,0,1
295,1550,16,21.5,78,1.2,2000,17.4,0.51,0,2,0,1
295,1904,17,21.2,77,1.2,2000,16.9,0.31,0,2,0,1
295,2235,18,20.9,77,0.6,2000,16.7,0.23,0,2,0,1
295,1720,19,20.3,81,1,2000,16.9,0.02,0,2,0,1
295,1551,20,20,82,0.4,2000,16.8,0,0,2,0,1
295,1540,21,19.9,82,0.6,2000,16.7,0,0,2,0,1
295,1493,22,19.7,82,0.5,2000,16.5,0,0,2,0,1
295,1171,23,19.5,82,0.6,2000,16.3,0,0,2,0,1
296,953,0,19.5,81,1.1,2000,16.1,0,0,2,0,1
296,875,1,19.5,83,1.5,1459,16.5,0,0,2,0,1
296,655,2,19.4,85,0,1533,16.8,0,0,2,0,1
296,458,3,18.8,90,1,1191,17.1,0,0,2,0,1
296,96,4,18.9,88,0.8,1226,16.8,0,0,2,0,1
296,93,5,18.8,96,0.2,973,18.1,0,6.5,2,0,1
296,215,6,18.4,95,0.1,752,17.5,0,0,2,0,1
296,363,7,18.1,96,0.9,557,17.4,0.04,0,2,0,1
296,654,8,18.2,86,0,858,15.8,0.48,0,2,0,1
296,810,9,19.7,78,1.3,740,15.7,1.17,0,2,0,1
296,925,10,21.8,67,1.9,878,15.3,1.88,0,2,0,1
296,1062,11,22.7,55,2.7,1297,13.1,1.86,0,2,0,1
296,1273,12,24.2,43,2.2,1798,10.8,2.31,0,2,0,1
296,1409,13,24.9,32,3.9,2000,7,2.57,0,2,0,1
296,1532,14,25.2,28,4.4,2000,5.3,2.76,0,2,0,1
296,1814,15,25.4,32,3.8,1980,7.4,2.42,0,2,0,1
296,1840,16,25.3,38,3,2000,9.9,1.88,0,2,0,1
296,2045,17,24.6,35,3.6,1990,8.1,1.2,0,2,0,1
296,1939,18,23.2,36,2.8,2000,7.2,0.47,0,2,0,1
296,1743,19,21.3,43,2.8,2000,8.2,0.02,0,2,0,1
296,1604,20,20.4,52,1.2,2000,10.2,0,0,2,0,1
296,1502,21,19.4,55,0.8,2000,10.1,0,0,2,0,1
296,1430,22,18.6,62,0.6,2000,11.1,0,0,2,0,1
296,1108,23,17.9,66,1,2000,11.4,0,0,2,0,1
297,880,0,17.2,69,0.6,2000,11.4,0,0,2,1,1
297,644,1,16.4,66,0.1,2000,10,0,0,2,1,1
297,489,2,16,72,1.3,2000,10.9,0,0,2,1,1
297,334,3,15.8,70,0.8,2000,10.3,0,0,2,1,1
297,202,4,16.2,69,0.7,2000,10.4,0,0,2,1,1
297,106,5,16.3,67,0.8,2000,10.1,0,0,2,1,1
297,144,6,16.5,73,1.2,2000,11.6,0,0,2,1,1
297,261,7,16.5,74,0.4,2000,11.8,0,0,2,1,1
297,439,8,17,69,1.2,2000,11.2,0.3,0,2,1,1
297,534,9,18.4,59,1,1951,10.2,0.86,0,2,1,1
297,620,10,19.3,59,0.2,2000,11,0.94,0,2,1,1
297,764,11,20.1,57,3,1929,11.3,1.29,0,2,1,1
297,915,12,20.8,52,1.2,1984,10.5,1.25,0,2,1,1
297,1031,13,22.7,44,1.4,1913,9.8,1.77,0,2,1,1
297,1136,14,24.2,40,1.2,1953,9.7,2.62,0,2,1,1
297,1366,15,25,28,2.2,2000,5.2,2.39,0,2,1,1
297,1502,16,24.6,29,4,1988,5.3,1.73,0,2,1,1
297,1591,17,24.1,41,2.4,2000,10,1.17,0,2,1,1
297,1492,18,22.3,53,2.7,2000,12.2,0.44,0,2,1,1
297,1333,19,21,54,2.9,2000,11.3,0.01,0,2,1,1
297,1287,20,20.2,48,3.3,2000,8.8,0,0,2,1,1
297,1148,21,19.1,38,2.1,2000,4.4,0,0,2,1,1
297,1074,22,18.5,40,2.5,2000,4.6,0,0,2,1,1
297,768,23,17.7,45,1.1,2000,5.6,0,0,2,1,1
298,620,0,17.2,50,1.7,2000,6.6,0,0,2,1,1
298,426,1,16.8,53,2,2000,7.1,0,0,2,1,1
298,302,2,16.1,57,0.7,2000,7.5,0,0,2,1,1
298,216,3,15.5,63,0.3,2000,8.4,0,0,2,1,1
298,141,4,14.9,68,0.9,2000,9,0,0,2,1,1
298,105,5,14.4,66,0.3,2000,8.1,0,0,2,1,1
298,141,6,14.3,66,0.5,2000,8,0,0,2,1,1
298,205,7,14.7,61,2.1,2000,7.2,0.02,0,2,1,1
298,296,8,15.4,52,2.2,1985,5.5,0.49,0,2,1,1
298,310,9,17,43,2.1,1993,4.3,1.36,0,2,1,1
298,426,10,18.5,38,3.3,2000,3.8,2.02,0,2,1,1
298,588,11,19.4,31,4.1,1966,1.8,2.55,0,2,1,1
298,754,12,20.3,34,2.6,2000,3.9,2.85,0,2,1,1
298,885,13,20.9,30,3.5,2000,2.6,2.93,0,2,1,1
298,1099,14,21.3,30,4.3,2000,3,2.78,0,2,1,1
298,1273,15,21.8,32,3.3,2000,4.3,2.42,0,2,1,1
298,1433,16,22,31,2.7,2000,4,1.87,0,2,1,1
298,1442,17,21.6,32,3.1,2000,4.1,1.2,0,2,1,1
298,1237,18,20.3,35,2.4,2000,4.3,0.46,0,2,1,1
298,1280,19,18.6,54,2.7,2000,9,0.01,0,2,1,1
298,1227,20,17.6,57,1.4,2000,8.9,0,0,2,1,1
298,1145,21,16.8,58,1.2,2000,8.4,0,0,2,1,1
298,958,22,16.6,47,3.9,2000,5.2,0,0,2,1,1
298,750,23,15.7,51,0.4,2000,5.5,0,0,2,1,1
299,558,0,14.7,55,1.6,2000,5.7,0,0,2,1,1
299,408,1,13.8,60,0.8,2000,6.1,0,0,2,1,1
299,292,2,13.4,62,0.2,2000,6.2,0,0,2,1,1
299,222,3,12.7,67,0.5,2000,6.7,0,0,2,1,1
299,157,4,12,69,0.5,2000,6.4,0,0,2,1,1
299,105,5,11.5,70,0.5,2000,6.2,0,0,2,1,1
299,132,6,11.2,70,0.9,2000,5.9,0,0,2,1,1
299,262,7,10.8,72,0.9,2000,5.9,0.03,0,2,1,1
299,440,8,12,61,1.3,1988,4.6,0.6,0,2,1,1
299,542,9,15.3,49,1,2000,4.6,1.34,0,2,1,1
299,667,10,18,44,1.3,1984,5.5,1.99,0,2,1,1
299,853,11,20.1,40,1.6,1985,6,2.47,0,2,1,1
299,1045,12,21.7,36,2,2000,5.9,2.78,0,2,1,1
299,1309,13,22.9,30,2,2000,4.3,2.9,0,2,1,1
299,1522,14,23.7,28,1.4,2000,4,2.77,0,2,1,1
299,1747,15,24.1,26,1.6,2000,3.3,2.38,0,2,1,1
299,1955,16,24.2,28,1.7,2000,4.5,1.86,0,2,1,1
299,2033,17,22.9,33,1.4,2000,5.7,0.83,0,2,1,1
299,1885,18,21.6,37,1,2000,6.2,0.24,0,2,1,1
299,1608,19,20.3,39,0.6,2000,5.8,0,0,2,1,1
299,1583,20,19.3,45,0.4,2000,7,0,0,2,1,1
299,1565,21,18.5,48,1,2000,7.2,0,0,2,1,1
299,1418,22,17.7,52,1,2000,7.7,0,0,2,1,1
299,1042,23,17.4,49,1.2,2000,6.5,0,0,2,1,1
300,880,0,17,51,1.5,2000,6.7,0,0,2,0,1
300,594,1,16.6,53,1.7,2000,6.9,0,0,2,0,1
300,453,2,16.6,54,1.5,2000,7.2,0,0,2,0,1
300,355,3,16.5,57,1.6,2000,7.9,0,0,2,0,1
300,222,4,16.4,59,1.7,2000,8.3,0,0,2,0,1
300,150,5,16.3,61,1.5,2000,8.7,0,0,2,0,1
300,230,6,16.3,62,2.1,2000,8.9,0,0,2,0,1
300,335,7,16.3,62,2,2000,8.9,0.01,0,2,0,1
300,598,8,16.7,60,2,2000,8.8,0.2,0,2,0,1
300,680,9,17.7,54,1.8,2000,8.2,0.63,0,2,0,1
300,923,10,19.4,47,2.3,2000,7.7,1.45,0,2,0,1
300,1152,11,20.5,42,2.1,1981,7.1,1.59,0,2,0,1
300,1358,12,22.5,37,1.8,2000,7,2.5,0,2,0,1
300,1686,13,23.4,34,2.1,2000,6.6,2.84,0,2,0,1
300,1972,14,24.1,33,1.3,2000,6.8,2.52,0,2,0,1
300,2170,15,24.7,35,1.2,2000,8.1,2.28,0,2,0,1
300,2270,16,24.4,35,1.8,2000,7.9,1.71,0,2,0,1
300,2349,17,23.6,38,1.4,2000,8.4,1.04,0,2,0,1
300,2339,18,22.1,45,1.5,2000,9.6,0.27,0,2,0,1
300,1937,19,20.7,46,1,2000,8.6,0.02,0,2,0,1
300,1653,20,20,46,2,2000,8,0,0,2,0,1
300,1529,21,18.9,43,2,2000,6,0,0,2,0,1
300,1249,22,18.1,43,1.7,2000,5.3,0,0,2,0,1
300,934,23,17.4,46,2.1,2000,5.6,0,0,2,0,1
301,770,0,16.7,50,1.7,2000,6.2,0,0,2,0,1
